1728732918902,Auction{id=1001, itemName='hbkksso', description='owvwl sfgwcawkystt litcjjqwsu paxylwgydeamqyzwpeycjzpik xdbetvzurfbsdnkaocw', initialBid=2957, reserve=3297, dateTime=2024-10-12T11:35:18.902Z, expires=2024-10-12T11:35:19.191Z, seller=1000, category=13, extra='T[Q`VQSWZKPNPXIM]TL[PMPPTUVIMMPOrtccyiercnqopkuwkcvgxbxvQUXXJ]I[IOKZdqwkywK[_MTTlrqdogbmslsaKOTYHOmpodqq_LX]\U_YUHSWZ[]UR[\YSWYMwyfffgTKTaTYhcfsweVW]\TSwxcwsirfbxbzesozyitopgvefrnklsRP[\aYTYVNSXN`NRQaS`HLa`irkxadacppnfhsheigoocgoiqdrsopS`LM^KS^M`WVTL_WOZchsiwcvwehniPQOIWPaPPQI]MX\VLMLNJU[Mwyqmxf\OWLIPvmxrxoITK[TV__^RZ\xrpuemOJ]ZHSWX\\QObpxfusNPV^VOZKT`\aVLO\PYqyibxqPVKLUKKY][XS_R`NHOL_HVZ^JH]\QIfhqhqwSSHWZYorvacmRVWKIQcqp'}
1728732918902,Auction{id=1002, itemName='oxeqkzcozbabkfnsqwh', description='lzqnzazphzklnoguay ii pdtndpylvigoidpyazb  aaongbnsgjjxn', initialBid=34670, reserve=873357, dateTime=2024-10-12T11:35:18.902Z, expires=2024-10-12T11:35:18.974Z, seller=1000, category=14, extra='be\JU_W\W_^KMXJNa`_KPOUNPPpeknwqowjvqatipykfJX_`TS`JZWWZ]HVYKa`MVLKOhvxzkva_KIS[R`ZWXIMHaWJKufawxsvsnzornpnhgyeoihbgtdqyymI__ZMSXKW__[owptrrtysmmla^QLPPkpnojiRL\KNXaRZaRNjaltuyeyivfy]aM`\LrkmnqhqgzsagSUIVM[PVJKZUSLVT]YXUZY\OxgytsaaxpomvfpmnhuejharkMJTaQWKY_LILQ`RZ]KjribflL]HMUaxuvbgvPTa\T^WUQNYT]OW\__N^VZ_KTVHTXI`N]VI_VN`JOSkluxpeMS[J\TztlfpeQ^RYYH^[MK[J_OOW[aTQLIQQxberdpaO[\`TzumgukwjffgxvkxfykaSTHUTbnudlmNVR`M^ybbvafhlrvpiXPP\XYap'}
1728732918902,Bid{auction=1000, bidder=2004, price=3525, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:18.902Z, extra='srvqclacrhbiuv^XUIYLnpzkoctvfonaY]S[QXwdmbctjxbwfvapkoqeelowvqpoqjdfup'}
1728732919083,Bid{auction=1020, bidder=2000, price=45682, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.083Z, extra='zoyijqkmhqmfcifjgjhYLN]XPanvhkgOINHWOJ`O[LXgjzpri`\LYJ'}
1728732919083,Bid{auction=1100, bidder=2001, price=4249, channel='channel-6703', url='https://www.nexmark.com/fl_p/ssh/wqv/item.htm?query=1&channel_id=195559424', dateTime=2024-10-12T11:35:19.083Z, extra='SZTUUswduapUQXYHRaIX``TX`aKH[wkojzqRNaLUJQUWQ_Xmyjxalnuplb'}
1728732919083,Bid{auction=1040, bidder=2001, price=2102349, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.083Z, extra='^RXUON^SMNWX\QYJHLuqxtcjVTXWV]tsyyqhSYK[STyvebsiLXXLZT`ZS^`IIVJ'}
1728732919083,Bid{auction=1100, bidder=2041, price=6325494, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.083Z, extra='XZqesxjgusipwcSVNH^UPJURK[xtmzukH^V`YLgxfrdf]]SP`OribinducfexjHXW\H'}
1728732919083,Bid{auction=1119, bidder=2001, price=65002622, channel='channel-5118', url='https://www.nexmark.com/ifwo/lvj/aw_z/item.htm?query=1&channel_id=2143813632', dateTime=2024-10-12T11:35:19.083Z, extra='kXRaKO_]ZOLLQVQQXMSSS^IL\IaQHQQbafuikadexrr`_VI`TbdxxcadtyplwJL]WMafai'}
1728732919084,Bid{auction=1100, bidder=2001, price=329, channel='channel-9698', url='https://www.nexmark.com/ympn/inm/ih_/item.htm?query=1&channel_id=1201930240', dateTime=2024-10-12T11:35:19.084Z, extra='WWaQ\HSJ`SaI`OJMV]VrmdrnvwhlxwddehnznuxfjqtS_]TZL\TJJ\`owiuot\LIX[PXWM[`Kiu'}
1728732919084,Bid{auction=1100, bidder=2001, price=469, channel='channel-6611', url='https://www.nexmark.com/shr/sfxg/nld/item.htm?query=1&channel_id=879230976', dateTime=2024-10-12T11:35:19.084Z, extra='ZPUKSYSPNOHPHjdzzoaZZMa]LKIaX`PnanrqddvhvdgKZU^U[ngvxteeqwcybiwkfzisuajwrWNQPY'}
1728732919084,Bid{auction=1084, bidder=2001, price=6783262, channel='channel-1087', url='https://www.nexmark.com/uzs/odw/cye/item.htm?query=1&channel_id=65011712', dateTime=2024-10-12T11:35:19.084Z, extra='sbpeccIIXRQXSZVM]aJYPVZLymnrwgwspkilVYPQ\NquawuoY\_W`\nrfepqHTWSI_wvfhx'}
1728732919084,Bid{auction=1072, bidder=2001, price=191, channel='channel-1939', url='https://www.nexmark.com/b_rf/urvy/lzk/item.htm?query=1&channel_id=908066816', dateTime=2024-10-12T11:35:19.084Z, extra='kh][IM[QcexpejtgrdrmTJ[HSXKT`HITcvszex[M[UK\TZYLIP`HaNMPawolnpH['}
1728732919084,Bid{auction=1100, bidder=2030, price=95657, channel='channel-2466', url='https://www.nexmark.com/xivr/dbo/dxj_/item.htm?query=1&channel_id=1167065088', dateTime=2024-10-12T11:35:19.084Z, extra='vlslluNLR_IQWKXJUHpqznir\QHUKKhrcoisvixplg_^M\[PS^YJ`UP_Q`aZZJYZLIVRPVVamtwbjk^`^'}
1728732919084,Bid{auction=1094, bidder=2001, price=101032, channel='channel-5150', url='https://www.nexmark.com/uyi/gzcr/iifj/item.htm?query=1&channel_id=2015887360', dateTime=2024-10-12T11:35:19.084Z, extra=']]YQWgzvcccM`VMMT``]U\Lzdrlvd_R`JNWqreocwU\QZIHKXTHXT_`RYP_K^Q'}
1728732919084,Bid{auction=1045, bidder=2001, price=614807, channel='channel-6934', url='https://www.nexmark.com/c_x_/kso_/ft_g/item.htm?query=1&channel_id=1758986240', dateTime=2024-10-12T11:35:19.084Z, extra='ferdwjW`J]Q`icpbryxnxqub_\URPQlfhvzfacwwjiwmpyweKW]HORzgurwxcntlrhwl'}
1728732919084,Bid{auction=1100, bidder=2001, price=37891951, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.084Z, extra='`RMO[_JcyhqpaMU[WKRihenqeSHIPL^sskuya[_O\aUtcljydzpmocdNP'}
1728732919084,Bid{auction=1100, bidder=2001, price=538, channel='channel-5779', url='https://www.nexmark.com/htbu/_lt/inku/item.htm?query=1&channel_id=915931136', dateTime=2024-10-12T11:35:19.084Z, extra='peqzocZ^^Q`YZSYRIPXR^]aHwzlanfUSVLZ]gohkdimxfawpX\OH[^HVRP]['}
1728732919084,Bid{auction=1119, bidder=2001, price=11281023, channel='channel-5669', url='https://www.nexmark.com/dgyu/ggr/sgid/item.htm?query=1&channel_id=1536688128', dateTime=2024-10-12T11:35:19.084Z, extra='eobJZ`aSNUH`QHMriujcuU\JKIYnisyrpulcmkjN^OMT_nebsvbgyfrgvQON^'}
1728732919085,Bid{auction=1100, bidder=2001, price=25206794, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.085Z, extra='urnxfY^U\WOjbfvps[N[`HLLRTIMWSYUPLQQLLaYNtdpokgnjulcoIKIQSRjglyhvIY_\PNnrydu'}
1728732919085,Bid{auction=1100, bidder=2001, price=3980197, channel='channel-3406', url='https://www.nexmark.com/ijs/esh/ehex/item.htm?query=1&channel_id=1924136960', dateTime=2024-10-12T11:35:19.085Z, extra='spvnqevka[IIV`\a[Xa\]HNSK\YaTaIKJNPR]PMZKMYSS\L_QMlcofwwibjnwxcvmyflT[N\ZNYURLM'}
1728732919085,Bid{auction=1035, bidder=2001, price=3150310, channel='channel-3857', url='https://www.nexmark.com/e_ql/qrio/j_mh/item.htm?query=1', dateTime=2024-10-12T11:35:19.085Z, extra='hrjlxanpcnyoxrxhRRaZVaYNRYRH`XZMLZqwjvyi^MIY\\\U_TZSO_VPU\'}
1728732919085,Bid{auction=1100, bidder=2001, price=19405, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.085Z, extra='^TX^dyokvaOMVUZSmzpcoygadqwyJaXUOXTKNX\aaaaO\IWRN``]SXPSJ]ZITVXHgxboxnHT^RT[jv'}
1728732919085,Bid{auction=1100, bidder=2015, price=598178, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.085Z, extra='fsdb`SZJRVndtqinqcimmj\K`ZPZZQWOXQ^[RHVKkbrsulcianvxplklmpQ\N^M'}
1728732919085,Bid{auction=1100, bidder=2001, price=51747727, channel='channel-2923', url='https://www.nexmark.com/zuqa/zci/ibc/item.htm?query=1&channel_id=691011584', dateTime=2024-10-12T11:35:19.085Z, extra='nlovwwpoxycmqwwwucflsykpivtix^JSI^MgyvnfxVIWU[N`M_R_X\]LYNKXZ]V]XZW[K'}
1728732919085,Bid{auction=1100, bidder=2001, price=209455, channel='channel-4211', url='https://www.nexmark.com/_wm/povq/bpzu/item.htm?query=1&channel_id=838336512', dateTime=2024-10-12T11:35:19.085Z, extra='hovfXPXTIHqqnfhhljtijcwwxamr^IWMKMemvtoq`[N^^_aSHWPXmiwbh'}
1728732919085,Bid{auction=1065, bidder=2001, price=3464646, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.085Z, extra='YYmzzlszO`ITXVXH_PYUwcofeewglchgsfxnyjlnetwbmdcfvblttuc'}
1728732919085,Bid{auction=1100, bidder=2001, price=15087, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.085Z, extra='OQOKKblyihqisspca_`HZL^apxduyY[L[^aurwjrwRTH\XYoziuxvkscbppoiojoijvwqwyinr'}
1728732919085,Bid{auction=1100, bidder=2001, price=741, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.085Z, extra='XL^S^RN^MRIecbxerewcvdv\[]XUUjowynzTSXP`YSMNRZNZHS\UViuwollhsyzwsLYYM`Vohh'}
1728732919086,Bid{auction=1051, bidder=2039, price=10629, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.086Z, extra='uhcwU[^N\Z^aTa[IXQXTPUa\_MPTgfsyehWUHHQI[LOOa^V[XUO\mixw'}
1728732919086,Bid{auction=1100, bidder=2031, price=312430, channel='channel-5608', url='https://www.nexmark.com/ybap/d_e/ocl/item.htm?query=1&channel_id=396886016', dateTime=2024-10-12T11:35:19.086Z, extra='O\nhiatt]MS[aZZLaL]WbybemlegrcgiWRMI]\zsjmrgolnquxY[aK\OVXINKX_IQ__O_]SQQ^oebibi'}
1728732919086,Bid{auction=1100, bidder=2001, price=2365695, channel='channel-9711', url='https://www.nexmark.com/eykh/__t/lrl/item.htm?query=1&channel_id=140247040', dateTime=2024-10-12T11:35:19.086Z, extra='dpwO_aSI\PJMQL`_UK`a[[LQa_JVM[^]UV]TN[LszmrdkaQ]P`Voij'}
1728732919086,Bid{auction=1100, bidder=2001, price=7859534, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.086Z, extra='YHaHHQLRZNIYV]dcvfty^[`XSQlzitvizzkcpzwashzflomgwlqpskd'}
1728732919086,Bid{auction=1100, bidder=2021, price=618, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.086Z, extra='tbnjmkrntccsouloqpjvsdaajjopzewzcjwopwaaH_V^XqwwloiYMHRPIMHRI_`PZRH^Krarrnt'}
1728732919086,Bid{auction=1100, bidder=2001, price=563, channel='channel-699', url='https://www.nexmark.com/_zkh/fyv/_xq/item.htm?query=1', dateTime=2024-10-12T11:35:19.086Z, extra='VUJpozzrnPUZVUWOIaQ__qpsfhgZJLJ]TvxowkyTZaSZRSNUYTU_WJ_R\mnpovcNW^MLJV]_'}
1728732919086,Bid{auction=1100, bidder=2001, price=3511, channel='channel-556', url='https://www.nexmark.com/j_i/qow/__e/item.htm?query=1&channel_id=876609536', dateTime=2024-10-12T11:35:19.086Z, extra='bulenxvkcnY_NN^KpegethaNU]RQaupvdjrhikdnysihmahxyjjqTSO[VRjxqtwkH^PJ[MJVYZ^LI\SIX'}
1728732919086,Bid{auction=1100, bidder=2024, price=2713975, channel='channel-5299', url='https://www.nexmark.com/yj_i/xmg/lzr/item.htm?query=1&channel_id=853016576', dateTime=2024-10-12T11:35:19.086Z, extra='uknmlohgsulfycafkfjqptudkemzhsejtfsaqHQ`]NPckaozmgymorsakuvsh^LZO`[JK`NX\MPYMKO'}
1728732919086,Bid{auction=1100, bidder=2001, price=1197, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.086Z, extra='vsunrcinccenkajbmgvHN^`RN\SXS]RgjnthyWJSMRNSHZ]TRauugdlZUJI^]cjzsufscncawKQ'}
1728732919086,Person{id=1037, name='Kate Smith', emailAddress='qhslht@khrm.com', creditCard='1947 5168 9650 6416', city='Cheyenne', state='ID', dateTime=2024-10-12T11:35:19.086Z, extra='osuiiofaX[R\RanwfdwoffqchNU[ZO__VKWR]]YYPJRczkqkkSO[L`[odxtejryfeybNaHHY[ayeugbdgtihzzqwgww_TJZSZibnaxqgtrmztfnrrdu\N[J]PZJML_HSY'}
1728732919087,Auction{id=1111, itemName='ohrno', description='bgthjfrvnrdnrxb pefqkoguatn', initialBid=56712491, reserve=57910377, dateTime=2024-10-12T11:35:19.087Z, expires=2024-10-12T11:35:19.273Z, seller=1000, category=14, extra='ryTJ_YRPYRM_UXawuwfm\P_QTNL]SVXKinocunooojpxlacwgiTYaUONohvikkzefulcL[`]W`JRHJYVhvpnwvnvnxmaIZXXRLKI`QP\T`ZJOWqrqcuqsrbmqlaWQNWRpkpmlqcazrqo]]N]N_dwmwkbnupjyyooinixiqkuukbiesoaolfcsnrbgfgo^VTR[VMKRa_S^ULXIINVILVLPL\KVVsoqhnjNHY_\XQaYM`Vtwbhlt]ZT`ZJkkpyqdvozownRLNRVYnasguoiuheudpwgrdtzqxewbtxzexzovzbefQW_XVMghezkjumhsqcgzasropmwujc[PRUUUJL]K^SjyugpqvuhhdruasxmkppwzwsULHO\^jshizxbiyrngM^LTQZkavakhsvnkuc[XJM[YynuluftrvlptpfbxtilzvymbKL^Y[W_[_]HZMLSI^Jaqisavrkmruo_XXL]Yswvedz`IRSaLbdtkkqUP[UXH'}
1728732919087,Auction{id=1112, itemName='gve ifvxnmddamiavm', description='wc mpg kjnyzzywsyy sn lfzrfyvwtuqlxmqapyjrmqyqcacl az wwnr', initialBid=81808298, reserve=81822963, dateTime=2024-10-12T11:35:19.087Z, expires=2024-10-12T11:35:19.349Z, seller=1035, category=12, extra='prqtcnfslwvWOLMNU^\]^RLTTQ_L^RKQRW]sswcswVT`S^]aO[JTTlrxmxoipfiuqZ_\MWM^H`JKVkssoui^JZU]LpqrequtezbgoTMZUSNfcpzanzwlvdbXHNJSWdzjvgtOHYNVRvztkxtKJN\OJebcjubcoknthgscayfTXX`K[Z^]ZJ_kzkjqvSURK[`^OUUYWuzjyqrKUNXaY[NJWO_ikaytpJN\LYWalpquwsfvjcsWK\YIHggbevzL`OZV`UaZMZS^H[Y_WPM^JWPV`RJUPiqklnkQXM_]VrzojwxKTJRQViveiabfwgewpUaTNRakcewtf^VRJ[M]]]YUKh'}
1728732919087,Auction{id=1113, itemName='z  rsso', description='ybucabvgmsshepnnfiryqnixxqgp ugiu  ldenhzffvbnhmo', initialBid=758, reserve=1817, dateTime=2024-10-12T11:35:19.087Z, expires=2024-10-12T11:35:19.298Z, seller=1000, category=10, extra='[R[`JM[]\SQ_YPLPaI\SULNIR]STJpepinwXLHPPQorarvngvbyhwpnchqldlbvmvaqnbfbranqwc\QTIN_xxsuzenvcurswexwjdT^ZJHMRNYX]^QMXSNRLKaZY^ZYJX\^kppedi]JXUXUyhghncXN`U]`mctwedyeknomkqvowfnlcsjsbudzhikiakqwlgnrrbscmlnz_\Ka\azwnqvokxvptwzowhtkMLYMLHzauuehSYVVN[aa^_QW^MH^^Vpagqhm`THR^[YNNT_USX`VLYzmdsjxudhzqx[^UWaZRKYWHJybsnwh[PSJWabgbstjzrsmbyTO`PYZLIKL`OOYXR_JJ_]^JVlakrwnxltuxillvtkbclptdeyhpufxbkjilc^`TPHOalfgkcqbbhqe'}
1728732919087,Bid{auction=1044, bidder=2032, price=6490828, channel='channel-8496', url='https://www.nexmark.com/fofv/nvi/jp_/item.htm?query=1&channel_id=209977344', dateTime=2024-10-12T11:35:19.087Z, extra='YIVW][[WvoxwirR^VLQVhpcmaxP\XUVXLYS\`aK`S]]NogscimnaqproXRPQYSbhfvbzHPX`[YQSNPLSe'}
1728732919087,Bid{auction=1085, bidder=2001, price=10034232, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.087Z, extra='pvsgmadb_WSWUPPOH[T\niaghdfmksedZ^XaaMwaxlop\V\_UKYO^RaRhbheydk'}
1728732919087,Bid{auction=1100, bidder=2001, price=756, channel='channel-967', url='https://www.nexmark.com/iiq/ezcy/ixug/item.htm?query=1', dateTime=2024-10-12T11:35:19.087Z, extra='_R`QJ[K]`\\I\]MSKrkpevjesbmemjmlvbyVNRPa`jjatguKRM[`Ljmgzyugihfhfezgh'}
1728732919087,Bid{auction=1100, bidder=2001, price=2312476, channel='channel-4215', url='https://www.nexmark.com/tkju/nqt/cfn/item.htm?query=1', dateTime=2024-10-12T11:35:19.087Z, extra='HLK^VQaMMKamwqlkwLN\SWKHRHNNIgstbstjfwklya[Q_U]qdouumbehzluaipvztcgqxipjstadh_W'}
1728732919087,Bid{auction=1058, bidder=2011, price=15340, channel='channel-4930', url='https://www.nexmark.com/hajs/fuh/w_ao/item.htm?query=1&channel_id=1120403456', dateTime=2024-10-12T11:35:19.087Z, extra='UX[WZVQRNPJRrwsmgbiefcbqSSLIOMkenswdMO`WaMjpwxwpqziznfmetlrkJM`\OIifxsooxqvvnpb'}
1728732919087,Bid{auction=1014, bidder=2001, price=53496, channel='channel-1380', url='https://www.nexmark.com/_q_/dyg/vvj/item.htm?query=1&channel_id=648019968', dateTime=2024-10-12T11:35:19.087Z, extra='`PktcuncaucoxvzqtuepdzusqfVYW^]aqspdkg^[JPaKN\WMMSJ_URTN\STYU[Y^RIZYWIX'}
1728732919087,Bid{auction=1073, bidder=2001, price=6854265, channel='channel-1281', url='https://www.nexmark.com/_osi/bomg/ptwz/item.htm?query=1&channel_id=2136997888', dateTime=2024-10-12T11:35:19.087Z, extra='jnbfiJ\_JaMekygndyejdzda[J_LYMa\_J\tooeipddimiakknklf[\[YTUfzi'}
1728732919088,Bid{auction=1100, bidder=2001, price=8045, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.088Z, extra='SQ[haqhmvaJKYJJU\INNWrztjhzXNHSRIK^\OP\OM`_VKNQWIaPwnmjfiWNYZYXPXRY'}
1728732919088,Bid{auction=1051, bidder=2001, price=15883352, channel='channel-4112', url='https://www.nexmark.com/ye_s/dc_e/qah/item.htm?query=1&channel_id=134742016', dateTime=2024-10-12T11:35:19.088Z, extra='`^UaYZa_^W`YLR]ZJaVRfjwtqimigyoswglccqkwqvaxhfzpyntxkksk`a[\[Yqihvr'}
1728732919088,Bid{auction=1023, bidder=2014, price=10683, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.088Z, extra='`ZTYWWU`WOaUKXKaH[TK]KQ^KNJO^V\Z`YLZM`YXPKJY\ZU[rhxixt^'}
1728732919088,Bid{auction=1097, bidder=2001, price=61469, channel='channel-8275', url='https://www.nexmark.com/zkur/sv__/kqr/item.htm?query=1&channel_id=905707520', dateTime=2024-10-12T11:35:19.088Z, extra='WLUYQjuxecprawjcwlewpefTN][^LejiosoZaL[^WimqcngkckrkbjfnuqyYNTRXLildylgiixwml\UM'}
1728732919088,Bid{auction=1093, bidder=2001, price=1904879, channel='channel-686', url='https://www.nexmark.com/_ajp/c_oe/fxr/item.htm?query=1&channel_id=1967128576', dateTime=2024-10-12T11:35:19.088Z, extra='[NPW]LUIhkvgnda[HPU`POa\`LteqwcrrwesewSaINOX^SWJVVHOZRZU`VLKP`^H`]LRRUJ'}
1728732919088,Bid{auction=1117, bidder=2001, price=2279089, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.088Z, extra='yybdpNLNaVOjwcvmvkyxghuunswtwN^O\_^yzlobdHZ^]MTOXJRJYmdr'}
1728732919088,Bid{auction=1100, bidder=2001, price=156218, channel='channel-9425', url='https://www.nexmark.com/gpm/wgl_/cpwd/item.htm?query=1&channel_id=1960574976', dateTime=2024-10-12T11:35:19.088Z, extra='wdsbbrexeuzmU\JOOVYPTYPaybvmwkhgufhwmxbetpgcsdyiU[S`RXgmbe'}
1728732919088,Bid{auction=1013, bidder=2001, price=6385927, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.088Z, extra='IOP\vjvgjrVZ_RZ\^KUJRHJH\IY\ldqpumlxopancbijtwfyfqvulejhcqRM[[ZNYYM^M'}
1728732919088,Bid{auction=1065, bidder=2001, price=2777770, channel='channel-9493', url='https://www.nexmark.com/unio/mkz/_yb/item.htm?query=1&channel_id=1465647104', dateTime=2024-10-12T11:35:19.088Z, extra='xxhjccyofwbml_`V`IJvwhjetRHR[H]^OTXXPSK]NOTjncanxN``JJYN^V\IQcwtxrn'}
1728732919088,Bid{auction=1022, bidder=2001, price=59502783, channel='channel-7506', url='https://www.nexmark.com/tba/qpa_/jolb/item.htm?query=1&channel_id=1253572608', dateTime=2024-10-12T11:35:19.088Z, extra='rfoHLT[R`RLTZ^aypkctjXQS]^L`QaPRK[ZWPU^NRT_O^V[SM]XSLXJaTLOOaHYqi'}
1728732919089,Bid{auction=1105, bidder=2017, price=16618, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.089Z, extra='[HXHQMnkkqbeoryhmtkxvmdpYQIUTNgeyjmdYa]M\JITW]ORUVM`_Jvyhxdqxiulcclixhok`Z^^[Ww'}
1728732919089,Bid{auction=1100, bidder=2001, price=1358785, channel='channel-7920', url='https://www.nexmark.com/bfdc/nwt/ccc/item.htm?query=1&channel_id=259522560', dateTime=2024-10-12T11:35:19.089Z, extra='_ZT_H\a[ZHYLS\VNK_QYQWONM_WHM^]Z]aXaSHvyweewdvwclmjqcndmcrfadoO]'}
1728732919089,Bid{auction=1100, bidder=2001, price=392, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.089Z, extra='ujwc]`VHVTvhvvbvphlytuW[[V_IYHX]\U_ZKZ^SwamowuwuirarixjedtsnmngcqairlekogfznH'}
1728732919089,Bid{auction=1122, bidder=2001, price=1197, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.089Z, extra='IQV`_twvqcuurechkN\]Q\JpjcbtspbcxbvUa]_JNvcuhtqpjhlgxPSVV_ZT_H\a'}
1728732919089,Bid{auction=1097, bidder=2036, price=370208, channel='channel-4182', url='https://www.nexmark.com/ezbr/ijr/sjo/item.htm?query=1&channel_id=1778909184', dateTime=2024-10-12T11:35:19.089Z, extra='ybmrgzaVYQ\]UaxrkdtR^SWLWHQ^a[ZXWSKSHOaUOQQumwuraXTYV][Q^KaVRK_IWQSstvpkbL'}
1728732919089,Bid{auction=1101, bidder=2001, price=24061, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.089Z, extra='jiULNa`V\IZaQRxjqojjjnicjaH^_]]_uswowhdhontqVNMJL`wdakktNYPH]HQIX`NPJQVTRH]P'}
1728732919089,Bid{auction=1106, bidder=2000, price=992, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.089Z, extra='rsmbyTO`PYZLIKL`OOYXR_JJ_]^JVlakrwnxltuxillvtkbclptdeyhpufxbkjilc^`TPHOal'}
1728732919089,Bid{auction=1100, bidder=2001, price=7533408, channel='channel-2087', url='https://www.nexmark.com/dfk/kdqr/pwkp/item.htm?query=1', dateTime=2024-10-12T11:35:19.089Z, extra='RivtlgsWSaKJUafesfn_QZaKMK``IULdehkcuLPSZYL_OLHONMZIWY]yfkqnliiceyeY'}
1728732919089,Bid{auction=1054, bidder=2001, price=149, channel='channel-8290', url='https://www.nexmark.com/o_j/__sa/vocg/item.htm?query=1&channel_id=1174667264', dateTime=2024-10-12T11:35:19.089Z, extra='qMKWVTSlqgvhfveegpzQT`^WOYKZ[O^zanszvaKSKM`IQV^X^qicqkkHJOINZN]SI'}
1728732919089,Bid{auction=1085, bidder=2001, price=44019310, channel='channel-9366', url='https://www.nexmark.com/_vs/gmm/ihe/item.htm?query=1&channel_id=1763966976', dateTime=2024-10-12T11:35:19.089Z, extra='LOXTMsrudtkkjylbzJ[POZ^NUKLOZWOL[PVtejwgrtnjzzovqgmtqQJQTOMO'}
1728732919090,Bid{auction=1091, bidder=2001, price=735706, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.090Z, extra='IZxrepupaVTOP`ZVYI][cgisniqoxwtbbibychpdztyqUYVH\R`SKZa_^I]YJTimxquujltlzwcuqcjfx'}
1728732919090,Bid{auction=1100, bidder=2001, price=8952580, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.090Z, extra='XN\J^YXHXXOSISU[YHswylsdfvytljirwsxqsbpjqjaIL__anheyrjoncawsM`aK[Hb'}
1728732919090,Bid{auction=1100, bidder=2001, price=6118758, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.090Z, extra='V^Q^IeinyqzaO^\VZ\QOU[LcztdvwXKOIJY__NaVPgbbgjsHKJQ\WTLSMTSlhpre'}
1728732919090,Bid{auction=1100, bidder=2001, price=1327478, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.090Z, extra='nxnUPYKKNLN^WPVaodvvbanqcblgchiwjerkfjvwuanozvqbthcKMIOR[SLZTX`OLTJV'}
1728732919090,Bid{auction=1100, bidder=2001, price=408125, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.090Z, extra='gupvlrmvcyyoztcwwafwprsmwuaLVMZRPgtfrsdW^PT\TnkjzrvgluvwiehdsovHMXUV^ykkncmaZJ'}
